disease	aliquot_uuid	aliquot_bc	cghub_uuid	filename
BLCA	1a1db5dc-c338-4de0-aea2-20e78cb094b3	TCGA-CU-A0YO-10A-01D-A10S-08	98dec41a-d5be-42ad-9178-19e2ce6e66a2	C500.TCGA-CU-A0YO-10A-01D-A10S-08.5.bam
BLCA	074fc904-0a0e-4114-b569-89d51e7a89db	TCGA-GV-A3JZ-01A-11D-A21A-08	05d70ef6-1c49-4642-bd6a-896897ec0231	C500.TCGA-GV-A3JZ-01A-11D-A21A-08.2.bam
BLCA	5cea95d6-c3e3-44ec-ac10-4f5ff302ee90	TCGA-GV-A40G-10A-01D-A23K-08	31a51fe2-e32f-4213-b102-7d75c435f217	C500.TCGA-GV-A40G-10A-01D-A23K-08.3.bam
BLCA	418a3dec-96ff-4719-becb-e1a8260cce2f	TCGA-FD-A3N5-01A-11D-A21A-08	cf40432b-9a93-4a21-8c35-3a6e985243f2	C500.TCGA-FD-A3N5-01A-11D-A21A-08.2.bam
BLCA	af92ee60-ca4f-4396-b0ff-b4b8c0ee0bb4	TCGA-HQ-A2OE-10A-01D-A202-08	eaaf1344-7406-44fd-aa29-ef16905dbce6	C500.TCGA-HQ-A2OE-10A-01D-A202-08.2.bam
BLCA	61324839-e90a-49f2-a9c9-629d7b125fe9	TCGA-HQ-A2OE-01A-11D-A202-08	69deea04-7559-4d85-926d-24ffb88531d8	C500.TCGA-HQ-A2OE-01A-11D-A202-08.2.bam
BLCA	7a00fec5-1f57-4aa2-891a-75c1ece8b60b	TCGA-FD-A3B3-10A-01D-A202-08	e4e20deb-e90c-4e28-a1a2-a84e40d1d881	C500.TCGA-FD-A3B3-10A-01D-A202-08.2.bam
BLCA	298ad91c-8d67-4240-9937-85e5769d460f	TCGA-FJ-A3Z7-01A-12D-A23M-08	30bd858c-7402-4956-b63d-4eee99922e67	C500.TCGA-FJ-A3Z7-01A-12D-A23M-08.3.bam
BLCA	7cecfbbc-5fe4-4413-95fd-07533aacbb73	TCGA-DK-A3IV-01A-22D-A21A-08	f00c887a-d7b1-44af-bb6f-ae99a347fbfb	C500.TCGA-DK-A3IV-01A-22D-A21A-08.2.bam
BLCA	92a59313-da12-4896-b164-fd2d50684638	TCGA-DK-A3IS-01A-21D-A21A-08	43330b30-7e62-4670-bdc8-f2a03fa65771	C500.TCGA-DK-A3IS-01A-21D-A21A-08.2.bam
BLCA	c66c92d5-df65-46e6-861d-d8a98808e6a3	TCGA-CF-A3MF-01A-12D-A21A-08	854ee68d-1b9b-4493-b33b-c863a78abfc2	C500.TCGA-CF-A3MF-01A-12D-A21A-08.2.bam
BLCA	b181ba68-f50f-4faf-b7b5-356e119b5f04	TCGA-BL-A3JM-01A-12D-A21A-08	74f5e2d0-3432-4bd3-aa05-eca05607b7a4	C500.TCGA-BL-A3JM-01A-12D-A21A-08.2.bam
BLCA	8e9fb61d-c90d-440b-857a-12e1048435ea	TCGA-FD-A3B3-01A-12D-A202-08	afdca7ce-dd46-495d-b39b-a2c2dd35bc4e	C500.TCGA-FD-A3B3-01A-12D-A202-08.2.bam
BLCA	1376c881-cea5-4470-8dc1-63c69f201570	TCGA-G2-A2EC-01A-11D-A17V-08	937ae2ac-a243-4123-a306-dc6d2a00ab8f	C500.TCGA-G2-A2EC-01A-11D-A17V-08.2.bam
BLCA	ffdd4feb-aca3-4104-b1e8-954d705a6450	TCGA-FT-A3EE-01A-11D-A202-08	4d3752be-7833-4164-bcdc-b1e16c91dc08	C500.TCGA-FT-A3EE-01A-11D-A202-08.2.bam
BLCA	f730e341-8102-4405-95e2-46a3455a35cc	TCGA-DK-A3IK-01A-32D-A21A-08	7d1e8894-cacb-4695-8a05-57aaac06b171	C500.TCGA-DK-A3IK-01A-32D-A21A-08.2.bam
BLCA	f76ab1a8-ac91-4fd9-9fd1-219ead6195ce	TCGA-G2-A2EC-10A-01D-A17V-08	dab8716b-4d07-4c01-827a-f376e7e85db6	C500.TCGA-G2-A2EC-10A-01D-A17V-08.2.bam
BLCA	41dea334-9fa2-4ba1-8091-a17d80d8e950	TCGA-GV-A40E-01A-12D-A23M-08	ac3cd138-6cfb-4c2e-b725-acd87113aca5	C500.TCGA-GV-A40E-01A-12D-A23M-08.3.bam
BLCA	ecdb39bc-f59d-4b7e-8541-985acea634f9	TCGA-BT-A42C-01A-11D-A23M-08	78f6897c-2d5e-409b-b816-6aa7484687f3	C500.TCGA-BT-A42C-01A-11D-A23M-08.3.bam
BLCA	d68074b8-ce96-4dc5-b14c-3bbc7ba92ad9	TCGA-DK-A2I4-01A-11D-A21A-08	0806e4be-d310-40fa-922a-05285b128724	C500.TCGA-DK-A2I4-01A-11D-A21A-08.2.bam
BLCA	db3bb39b-a1a6-49af-aae3-7cb489a724e4	TCGA-FT-A3EE-10A-01D-A202-08	a993f8e2-0753-44c0-8f21-c210d88c0532	C500.TCGA-FT-A3EE-10A-01D-A202-08.3.bam
BLCA	791afb2c-5644-4d7e-8c0b-249c53d4e64a	TCGA-BT-A42B-10A-01D-A23K-08	aeac7a41-81bb-49de-ac67-77b4f4a469b1	C500.TCGA-BT-A42B-10A-01D-A23K-08.3.bam
BLCA	71d73e3d-61ad-4125-875a-5085ebf382af	TCGA-K4-A3WU-10A-01D-A23K-08	537272e6-309a-4fd3-be71-710b38c74b21	C500.TCGA-K4-A3WU-10A-01D-A23K-08.3.bam
BLCA	62b9f71c-2dab-455a-a454-579e8843f712	TCGA-E5-A2PC-01A-11D-A202-08	5eed1af8-7cc3-46a9-8030-80c15e7db051	C500.TCGA-E5-A2PC-01A-11D-A202-08.2.bam
BLCA	bad04664-6ccb-4b10-addf-357be540b43e	TCGA-E5-A2PC-10B-01D-A202-08	162df915-1cd7-4082-94f5-5f1afcf6889b	C500.TCGA-E5-A2PC-10B-01D-A202-08.2.bam
BLCA	d079a32c-270b-4c43-8372-884e8d0c48ed	TCGA-FD-A3NA-01A-11D-A21A-08	58c2069a-1227-4acc-afd8-75d4b4b674b7	C500.TCGA-FD-A3NA-01A-11D-A21A-08.2.bam
BLCA	abd2d959-d5ed-4eb3-9759-67eb1aa23325	TCGA-DK-A1AE-01A-11D-A13W-08	3e636d0b-1073-4178-88f0-f673c25e3abb	C500.TCGA-DK-A1AE-01A-11D-A13W-08.6.bam
BLCA	03337bf0-498e-440a-8159-42a376fa73aa	TCGA-G2-A3VY-01A-11D-A22Z-08	a934e03c-407d-4cee-8f24-abaae337f25d	C500.TCGA-G2-A3VY-01A-11D-A22Z-08.7.bam
BLCA	0f864c3a-117e-4d6b-a31f-79284943431e	TCGA-DK-A3WY-10A-01D-A22Z-08	f2f9475c-67ad-43d1-a755-4f0fba8ec7f1	C500.TCGA-DK-A3WY-10A-01D-A22Z-08.9.bam
BLCA	fcdb086f-6e88-49ce-a202-b611584a080c	TCGA-DK-A1A6-10A-01D-A13W-08	64c70d75-b51f-4cb8-a40d-4c0894ac379b	C500.TCGA-DK-A1A6-10A-01D-A13W-08.6.bam
BLCA	7646cdea-bd75-4370-afef-81a8a0b6f194	TCGA-GC-A3RD-01A-12D-A22Z-08	5aab4b79-8991-4af0-9ee3-375e4da70bfa	C500.TCGA-GC-A3RD-01A-12D-A22Z-08.5.bam
BLCA	d81697c0-54af-4f8a-88c4-36934f163f5f	TCGA-E7-A3X6-01A-12D-A22Z-08	29684bfe-e7b6-4e78-a534-02402705552e	C500.TCGA-E7-A3X6-01A-12D-A22Z-08.5.bam
BLCA	ab0a322d-4945-4ed1-88fa-d36a7e13a9db	TCGA-FD-A3SO-01A-11D-A22Z-08	70c19ad4-55cc-49d7-95f7-2c0e22bf8d52	C500.TCGA-FD-A3SO-01A-11D-A22Z-08.7.bam
BLCA	d99033c8-519c-4dca-b4c4-0d77b418a7ff	TCGA-CF-A1HS-10A-01D-A13W-08	92583685-c23e-4b85-b0fd-f8f9615f080f	C500.TCGA-CF-A1HS-10A-01D-A13W-08.3.bam
BLCA	2a512bd0-059f-4dcc-846e-fa6dc043c5d1	TCGA-CU-A3YL-01A-11D-A22Z-08	57f06b5b-2d73-44e8-96d0-e728eeb620a2	C500.TCGA-CU-A3YL-01A-11D-A22Z-08.7.bam
BLCA	90e12daf-9cc0-48ae-a8b6-f59ff2037384	TCGA-GV-A40E-10A-01D-A23K-08	98ae5956-8704-4692-b5c2-15d8401a24da	C500.TCGA-GV-A40E-10A-01D-A23K-08.3.bam
BLCA	f389176f-d8f3-45c2-aae4-7378a3d6fc7f	TCGA-C4-A0F7-01A-11D-A10S-08	d4c161d4-a139-426c-ac6b-d3b8b0dbb334	C500.TCGA-C4-A0F7-01A-11D-A10S-08.5.bam
BLCA	804ffa2e-158b-447d-945c-707684134c87	TCGA-DK-A1AA-01A-11D-A13W-08	bc4045e9-5a30-47a5-8370-ceec23f2def3	C500.TCGA-DK-A1AA-01A-11D-A13W-08.3.bam
BLCA	c14e29aa-a979-4452-8019-7eebfb3d5d04	TCGA-DK-A1A7-10A-01D-A13W-08	2eb11463-2585-476d-83ce-27cf6ea69c93	C500.TCGA-DK-A1A7-10A-01D-A13W-08.3.bam
BLCA	803ab221-b813-4bcc-95a9-1f686d172d3c	TCGA-CU-A0YN-01A-21D-A10S-08	1777b1f5-b498-4917-a7c9-7fc310452186	C500.TCGA-CU-A0YN-01A-21D-A10S-08.5.bam
BLCA	686d8ded-e77d-4a18-b51b-57b52bd6bce6	TCGA-GV-A40G-01A-11D-A23M-08	425e30cf-2269-4729-89cf-dde9c97235f7	C500.TCGA-GV-A40G-01A-11D-A23M-08.3.bam
BLCA	1948230a-2e9d-4557-b37e-dfee2537901b	TCGA-GV-A3QF-01A-31D-A22Z-08	e089b3bb-6e3d-47be-887c-13d4e4881bd9	C500.TCGA-GV-A3QF-01A-31D-A22Z-08.7.bam
BLCA	608f8c75-40e4-44f2-bdde-5f07aa6b4bee	TCGA-C4-A0F6-01A-11D-A10S-08	f0f5dd3b-8a02-4455-943d-abf9f628ff7a	C500.TCGA-C4-A0F6-01A-11D-A10S-08.5.bam
BLCA	69acf4f1-063f-453d-b148-681518c0bc39	TCGA-CF-A1HR-01A-11D-A13W-08	79af51fd-f82e-4558-bca9-2f6e296f49bf	C500.TCGA-CF-A1HR-01A-11D-A13W-08.3.bam
BLCA	f1a6ff39-9f3b-4fba-b5a9-1f9d551002e9	TCGA-FD-A3SS-01A-12D-A22Z-08	b527a769-a0e3-484c-bd1f-b0af0a80d6ba	C500.TCGA-FD-A3SS-01A-12D-A22Z-08.7.bam
BLCA	0c579d4b-726a-4969-acb5-e0f3b977778e	TCGA-GC-A3YS-10A-01D-A23K-08	26c8d517-39ac-411d-b30f-17303bd0e2d9	C500.TCGA-GC-A3YS-10A-01D-A23K-08.4.bam
BLCA	364bca7a-3890-45cb-a284-d681100ea5e0	TCGA-FD-A3NA-10A-01D-A21A-08	a628df0f-a379-42a9-96d2-e793d13b49e6	C500.TCGA-FD-A3NA-10A-01D-A21A-08.2.bam
BLCA	3ddb747a-54ce-430d-9b95-efb61ff3d1bf	TCGA-DK-A1AE-10A-01D-A13W-08	14cdf8d9-c448-4e78-b780-bad5c5d6b201	C500.TCGA-DK-A1AE-10A-01D-A13W-08.6.bam
BLCA	c21f9933-734e-4834-a89d-5c4b683cecae	TCGA-FD-A3SO-10A-01D-A22Z-08	4272fdcb-b5a7-4441-993f-0e47a08ed5e4	C500.TCGA-FD-A3SO-10A-01D-A22Z-08.9.bam
BLCA	a5dc17f5-abda-4534-b0f8-34b59ed4faa3	TCGA-DK-A1AC-01A-11D-A13W-08	b94bfa3d-f9e1-47d2-83fb-4b99f01c9c34	C500.TCGA-DK-A1AC-01A-11D-A13W-08.3.bam
BLCA	e80278f9-2059-4e98-92b2-3e9868fc5818	TCGA-CU-A0YO-01A-11D-A10S-08	184361df-14e4-4dcf-a6cc-21a7be00a41f	C500.TCGA-CU-A0YO-01A-11D-A10S-08.6.bam
BLCA	2322f7cd-7d55-4a9f-b7f3-da3068089383	TCGA-DK-A1A3-01A-11D-A13W-08	9008a6b5-03ec-4de6-8229-92575bb5f0cb	C500.TCGA-DK-A1A3-01A-11D-A13W-08.3.bam
BLCA	7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	TCGA-DK-A1AG-01A-11D-A13W-08	65e71a23-a050-4a0e-b576-15575130642e	C500.TCGA-DK-A1AG-01A-11D-A13W-08.7.bam
BLCA	316411ea-2e0b-494a-b3a9-ce8225140e32	TCGA-BT-A42B-01A-32D-A23M-08	cab1abe7-16b8-41ce-a345-5f224db945a0	C500.TCGA-BT-A42B-01A-32D-A23M-08.3.bam
BLCA	6f297c27-b481-4101-833d-bd43bd80ba29	TCGA-C4-A0F1-10A-01D-A10S-08	7f86bb59-edec-4dfe-9e3c-4661a38aa54e	C500.TCGA-C4-A0F1-10A-01D-A10S-08.5.bam
BLCA	b3b45e06-5837-4fe4-ba7b-ffb7f2fd535e	TCGA-BT-A0YX-10A-01D-A10S-08	9a1e7a5f-d0e8-4320-9a5d-ab582c7309fa	C500.TCGA-BT-A0YX-10A-01D-A10S-08.6.bam
BLCA	1dc354e4-2157-4b5e-afb3-5df0822649c7	TCGA-CU-A3YL-10A-01D-A22Z-08	f5c7c18c-2864-40ff-bf2e-6746c34dc227	C500.TCGA-CU-A3YL-10A-01D-A22Z-08.9.bam
BLCA	d6e91f4c-38c0-4393-9cb7-be076663dff3	TCGA-CF-A3MF-10A-01D-A21A-08	dad4bf30-5567-41e2-88ab-aadacb13a2cb	C500.TCGA-CF-A3MF-10A-01D-A21A-08.2.bam
BLCA	90e57a6b-edfb-4aed-b5e0-4e607daec98a	TCGA-FD-A3SL-01A-21D-A22Z-08	977c5f23-3743-461f-abf0-ac1e6993c6b6	C500.TCGA-FD-A3SL-01A-21D-A22Z-08.7.bam
BLCA	6f6c0555-16e2-4b99-8f40-07197d272e0b	TCGA-FD-A3SM-10A-01D-A22Z-08	83f6d99c-70e1-46d4-bbf6-6b9d6a423ecd	C500.TCGA-FD-A3SM-10A-01D-A22Z-08.9.bam
BLCA	b62ad72b-d34b-44b3-b238-aedc487939b1	TCGA-DK-A3WX-01A-22D-A22Z-08	3253a601-8ce5-471d-af6b-dd83afc2b194	C500.TCGA-DK-A3WX-01A-22D-A22Z-08.7.bam
BLCA	42025d7c-6875-430f-a4e3-0ef370339cc2	TCGA-FD-A3SQ-10A-01D-A22Z-08	5721dbfb-0ee2-460b-844a-a9c8ec9544fb	C500.TCGA-FD-A3SQ-10A-01D-A22Z-08.9.bam
BLCA	df7ba0ba-91dd-453c-b60b-699994ec4b3b	TCGA-C4-A0F7-10A-01D-A10S-08	cd8c9da8-d9d5-48a4-9cb5-dccb46e342f6	C500.TCGA-C4-A0F7-10A-01D-A10S-08.5.bam
BLCA	d9be99ef-b43e-44f0-ace3-bac74f676897	TCGA-CU-A3QU-01A-11D-A22Z-08	ae3f52cd-5a8a-4b03-8919-6fb6b5908156	C500.TCGA-CU-A3QU-01A-11D-A22Z-08.7.bam
BLCA	cdf17db0-bd6b-4ff7-a06b-3dc3f262ae4f	TCGA-FD-A3SQ-01A-21D-A22Z-08	33c73616-e5b7-4598-8565-4f09233d21db	C500.TCGA-FD-A3SQ-01A-21D-A22Z-08.7.bam
BLCA	bc976042-8abc-4c49-b0f4-abd1c84ef41b	TCGA-GV-A3JZ-10A-01D-A21A-08	0f7e661c-91e0-464a-a0e8-9161ef729ad7	C500.TCGA-GV-A3JZ-10A-01D-A21A-08.2.bam
BLCA	aa490522-7bb9-4f82-8f19-eaf63f719bfe	TCGA-BL-A13I-01A-11D-A13W-08	5cd4a530-16c1-4cf7-9470-a87e0693b644	C500.TCGA-BL-A13I-01A-11D-A13W-08.5.bam
BLCA	b36e672b-c5d8-4481-bbb3-7be805215212	TCGA-CF-A1HS-01A-11D-A13W-08	417de7d1-673b-4921-8089-91b19e9b88eb	C500.TCGA-CF-A1HS-01A-11D-A13W-08.3.bam
BLCA	62d52ca4-cd68-4a07-87fb-57e5f2c09538	TCGA-CF-A1HR-10A-01D-A13W-08	daec25c7-0d68-4bef-9202-36eba9d1b922	C500.TCGA-CF-A1HR-10A-01D-A13W-08.3.bam
BLCA	0c62c49c-bd98-458e-b702-33bf067420f8	TCGA-K4-A3WS-10A-01D-A22Z-08	5305abe0-0958-4242-b8f6-10d7890f4fa0	C500.TCGA-K4-A3WS-10A-01D-A22Z-08.9.bam
BLCA	4892732c-1a8e-4481-b69a-0485ad5c80af	TCGA-GC-A3WC-01A-31D-A22Z-08	7c48a825-e0f4-46fe-a7bc-02be772a68cd	C500.TCGA-GC-A3WC-01A-31D-A22Z-08.7.bam
BLCA	134b0a5e-a0ba-444d-bc4b-bdceb02d5b04	TCGA-BL-A0C8-01A-11D-A10S-08	76ead3b3-992a-4bd9-ab43-42f51412ffea	C500.TCGA-BL-A0C8-01A-11D-A10S-08.8.bam
BLCA	aebf15c2-06c0-45fd-873c-1f784bb15385	TCGA-GV-A3QF-10A-01D-A22Z-08	22eb9a96-cf40-43f8-97ac-804a2a58c4cf	C500.TCGA-GV-A3QF-10A-01D-A22Z-08.9.bam
BLCA	8ca635e2-a609-46a9-ab15-12ddb5233a68	TCGA-GC-A3OO-01A-11D-A22Z-08	4f8c10ce-6fcd-4664-a0da-7efe1637c586	C500.TCGA-GC-A3OO-01A-11D-A22Z-08.7.bam
BLCA	612fd956-9a41-4201-9d74-6ab50f6ae987	TCGA-C4-A0F0-01A-12D-A10S-08	e1c95a60-92c7-417b-ae45-9c3c57020b20	C500.TCGA-C4-A0F0-01A-12D-A10S-08.6.bam
BLCA	91f458e6-64b7-454d-a542-b0aa23638fd8	TCGA-DK-A1A7-01A-11D-A13W-08	e5a3d8e8-d31b-42d6-b61e-06c7afbdfdf0	C500.TCGA-DK-A1A7-01A-11D-A13W-08.3.bam
BLCA	a310d405-19f3-4dfb-be83-c4e2d949c067	TCGA-GC-A3YS-01A-11D-A23M-08	2291de52-30ab-4f1d-9c49-045293991837	C500.TCGA-GC-A3YS-01A-11D-A23M-08.4.bam
BLCA	f6f41c41-66ba-4975-89ba-044ef679332d	TCGA-BL-A0C8-10A-01D-A10S-08	d9024d1c-0a10-4c74-ab75-815a48cad861	C500.TCGA-BL-A0C8-10A-01D-A10S-08.7.bam
BLCA	109c7ef3-fe4f-4d2a-8dc1-7ed3ba4735b2	TCGA-BT-A42C-10A-01D-A23K-08	97a9358a-0a3c-4866-bc44-27347d051ea1	C500.TCGA-BT-A42C-10A-01D-A23K-08.3.bam
BLCA	d838ad09-33b5-4ead-b405-6ce558a5ed59	TCGA-FD-A3SP-01A-31D-A22Z-08	9a50ac98-0aef-4b1e-89cf-2d8bac37846e	C500.TCGA-FD-A3SP-01A-31D-A22Z-08.7.bam
BLCA	97cfcabd-db3e-4e43-b83b-89994611ceb3	TCGA-FD-A3SL-10A-01D-A22Z-08	2b57f58b-4980-4326-bf63-302f5c46110b	C500.TCGA-FD-A3SL-10A-01D-A22Z-08.9.bam
BLCA	8aee029e-9da1-4714-933a-7613313dd998	TCGA-FD-A3N5-10A-01D-A21A-08	54c25752-2527-4807-a195-c6614478e187	C500.TCGA-FD-A3N5-10A-01D-A21A-08.2.bam
BLCA	e7fdb6f5-7d5a-4f7f-b1bb-48481bfca5a2	TCGA-DK-A3IV-10A-01D-A21A-08	64507260-356f-41de-8823-b6d5b9b320eb	C500.TCGA-DK-A3IV-10A-01D-A21A-08.2.bam
BLCA	e6c1352a-5aef-4cde-abf0-be423ff182ca	TCGA-FD-A3SJ-01A-12D-A22Z-08	b354bd47-1575-47dd-926e-3d56952ea7e7	C500.TCGA-FD-A3SJ-01A-12D-A22Z-08.7.bam
BLCA	bf2c0de5-987d-420b-b60a-96b70ec19a41	TCGA-E7-A3Y1-10A-01D-A22Z-08	689d596f-b0bd-4460-9a68-54d4ae314ce9	C500.TCGA-E7-A3Y1-10A-01D-A22Z-08.9.bam
BLCA	27561a6d-8637-4937-ade5-e4e02bf79fec	TCGA-CU-A0YR-10A-01D-A10S-08	0560a8a9-2333-441c-ba74-3a9ea1a7ae76	C500.TCGA-CU-A0YR-10A-01D-A10S-08.5.bam
BLCA	98d6bf3c-c9bf-484e-bd1e-b610b255e9a7	TCGA-K4-A3WS-01A-11D-A22Z-08	f75fbf1f-95fa-445b-a876-40ea5c393b6a	C500.TCGA-K4-A3WS-01A-11D-A22Z-08.7.bam
BLCA	afb4bcde-56d9-42cb-b89d-9fc8559b3fa3	TCGA-E7-A3Y1-01A-11D-A22Z-08	6ed5ced0-c055-46c6-8ca8-0d04f825ef67	C500.TCGA-E7-A3Y1-01A-11D-A22Z-08.7.bam
BLCA	02addf8a-9108-4a60-bba3-c45d654a30f7	TCGA-C4-A0F0-10A-01D-A10S-08	188093e3-e1e6-4974-b140-0d92debc3c22	C500.TCGA-C4-A0F0-10A-01D-A10S-08.5.bam
BLCA	da22f11e-a35b-469e-8de2-ded22821adab	TCGA-FD-A3SR-10A-01D-A22Z-08	5a5b4ecb-8e52-4990-8103-d3af62c389c7	C500.TCGA-FD-A3SR-10A-01D-A22Z-08.9.bam
BLCA	6bb1a3eb-1659-4df1-935d-f8b2d710ace4	TCGA-DK-A1AB-10A-01D-A13W-08	3cc0e9c6-727b-4620-b9e0-804dee1cbd45	C500.TCGA-DK-A1AB-10A-01D-A13W-08.3.bam
BLCA	d44f75a2-9a75-4025-99a2-2bd68d2b0e82	TCGA-DK-A1AA-10A-01D-A13W-08	4edb389e-b264-414c-9e34-2b85a582766a	C500.TCGA-DK-A1AA-10A-01D-A13W-08.3.bam
BLCA	fd78ed12-ff64-42ef-8f68-d13b2f707f73	TCGA-CU-A3QU-10B-01D-A22Z-08	cf3361c3-eef6-4203-b344-1b02169ed58a	C500.TCGA-CU-A3QU-10B-01D-A22Z-08.9.bam
BLCA	cfe3b114-c95c-4b06-a2b3-3a47fd83f2b2	TCGA-C4-A0F6-10A-01D-A10S-08	b7d9afd3-be30-40ce-a609-f1b621fca36c	C500.TCGA-C4-A0F6-10A-01D-A10S-08.5.bam
BLCA	05d7becd-5cf5-4f96-8a57-e211e00071f9	TCGA-GC-A3RD-10B-01D-A22Z-08	a7de1745-ba1a-4ef7-978b-3d1005592223	C500.TCGA-GC-A3RD-10B-01D-A22Z-08.7.bam
BLCA	6f399153-4bf7-482b-9657-331028dd9a37	TCGA-BL-A3JM-11A-31D-A21A-08	c1a25ab6-74af-470c-8205-11a3856eb25a	C500.TCGA-BL-A3JM-11A-31D-A21A-08.2.bam
BLCA	e34479b8-834f-4747-984b-e77272f1379d	TCGA-BL-A13J-10A-01D-A10S-08	19bdfb90-2b14-46e6-83cd-bf766cac6b1e	C500.TCGA-BL-A13J-10A-01D-A10S-08.7.bam
BLCA	fbdcd7f9-1901-4e90-8e3c-71b05dc96da1	TCGA-DK-A1AF-01A-11D-A13W-08	36f0bf4f-91ad-48f4-bf90-e5ca7378717c	C500.TCGA-DK-A1AF-01A-11D-A13W-08.3.bam
BLCA	73723653-3c35-4915-9c0a-3298a6251202	TCGA-FD-A3SJ-10A-01D-A22Z-08	7afe1f36-bb3c-4575-9caf-56af69d5e32a	C500.TCGA-FD-A3SJ-10A-01D-A22Z-08.9.bam
BLCA	bb1cef54-4751-40af-ba45-43a9a313bc89	TCGA-DK-A3X1-10A-01D-A22Z-08	8ed147b1-0aa6-4c02-9a0a-2e31f98831dd	C500.TCGA-DK-A3X1-10A-01D-A22Z-08.9.bam
BLCA	c0ce73ec-2494-4119-afc7-94e51b4a3a29	TCGA-DK-A1AD-10A-01D-A13W-08	b0332fd2-7c11-415a-bd29-91aa8e13416d	C500.TCGA-DK-A1AD-10A-01D-A13W-08.3.bam
BLCA	5f37608e-793b-4409-ba17-aaebe59f214d	TCGA-BT-A0S7-10A-01D-A10S-08	2ae8b6c3-99bd-4fe9-a97b-a9026155259f	C500.TCGA-BT-A0S7-10A-01D-A10S-08.5.bam
BLCA	f4a45c39-9014-43d9-a791-9fe0bb5155ba	TCGA-DK-A3IS-10A-01D-A21A-08	bb589228-0806-4f7f-857c-5b2ccdc8156b	C500.TCGA-DK-A3IS-10A-01D-A21A-08.2.bam
BLCA	20a57718-4664-4e08-bf79-2a8486f53669	TCGA-DK-A3WX-10A-01D-A22Z-08	49547c6b-8a9d-43a7-93a3-c751dd907243	C500.TCGA-DK-A3WX-10A-01D-A22Z-08.9.bam
BLCA	5c843250-8dd1-488d-a5d3-76768e7ccec2	TCGA-FD-A3SS-10A-01D-A22Z-08	996d769e-b664-407f-8da1-efa75cd6b26d	C500.TCGA-FD-A3SS-10A-01D-A22Z-08.9.bam
BLCA	0f0c391b-efb0-43d3-b6a5-c53b9fa0f477	TCGA-GC-A3BM-10A-01D-A22Z-08	f8e6fbf6-39f3-490c-840d-b2d3e92173ed	C500.TCGA-GC-A3BM-10A-01D-A22Z-08.9.bam
BLCA	e5b3d378-b7dd-458b-ac52-9892a5a571eb	TCGA-CU-A3KJ-10A-01D-A21A-08	3c53703d-eb9c-423f-8967-4ad587df6d83	C500.TCGA-CU-A3KJ-10A-01D-A21A-08.3.bam
BLCA	69161742-3ba9-43f9-b258-4ef2925b854d	TCGA-FD-A3SN-10A-01D-A22Z-08	cf43f3ed-90ce-4f9d-bf18-682755a7d34f	C500.TCGA-FD-A3SN-10A-01D-A22Z-08.9.bam
BLCA	77e72aa6-bc4a-4382-9a91-4f882d28c906	TCGA-E7-A3X6-10A-01D-A22Z-08	01f6a8db-efe1-4e85-afcc-c2adaaf00f86	C500.TCGA-E7-A3X6-10A-01D-A22Z-08.7.bam
BLCA	d61ccd8c-b798-46e0-aeed-f95b4f3ba4ff	TCGA-BT-A0YX-01A-11D-A10S-08	c75c30c3-27b4-47ee-b66f-bc4b700174b5	C500.TCGA-BT-A0YX-01A-11D-A10S-08.5.bam
BLCA	afd71eba-ed7c-408d-94eb-8e606faafc73	TCGA-DK-A3IK-10A-01D-A21A-08	4e60fd0b-4369-428b-bad5-7259c2b378f3	C500.TCGA-DK-A3IK-10A-01D-A21A-08.2.bam
BLCA	14d4450c-5966-46b9-91fe-d4b745a678ff	TCGA-FD-A3SP-10A-01D-A22Z-08	24e36f2c-1bf9-45aa-91e5-18dd568a74c4	C500.TCGA-FD-A3SP-10A-01D-A22Z-08.9.bam
BLCA	357a748c-0c33-4408-b31f-dc7f0375031d	TCGA-FD-A3SM-01A-11D-A22Z-08	32c5b233-0eab-4304-8932-09ba2b464054	C500.TCGA-FD-A3SM-01A-11D-A22Z-08.7.bam
BLCA	448fe471-3f4e-4dc8-a4e0-6f147dc93abe	TCGA-DK-A1A5-01A-11D-A13W-08	3163ce6b-b4fa-4bfa-b9d8-f9a9f8cbe603	C500.TCGA-DK-A1A5-01A-11D-A13W-08.3.bam
BLCA	df8a913c-5160-4fc5-950d-7c890e24e820	TCGA-DK-A1A6-01A-11D-A13W-08	9a9df54d-4b37-4f08-ba00-494c79f86677	C500.TCGA-DK-A1A6-01A-11D-A13W-08.6.bam
BLCA	5e1e29aa-bf11-4297-9681-e883ca7558d3	TCGA-BL-A13I-11A-11D-A13W-08	1bef43ef-c9b0-4027-9add-67e74093b6bb	C500.TCGA-BL-A13I-11A-11D-A13W-08.5.bam
BLCA	e399c9d1-d101-470f-8d30-af5ec870e95a	TCGA-GC-A3RC-01A-11D-A22Z-08	856c6b8d-8eeb-4189-b36c-5b1e56e4af1b	C500.TCGA-GC-A3RC-01A-11D-A22Z-08.7.bam
BLCA	96f22906-0909-46d1-b737-1d949eb8091e	TCGA-K4-A3WU-01B-11D-A23M-08	24e9d143-7aad-4422-94a3-0bfa77919731	C500.TCGA-K4-A3WU-01B-11D-A23M-08.3.bam
